date_key,time_of_day_key,track_key,artist_group_key
20221003,222400,8ce665f98eefd063f49fa6eb1f6b1f78,16fbae61ac4d7d48e64af8c6578293bc
20221003,222000,cbafd0708bc5727f718459bd60cc1889,10f70b2c263d080b4386e9d9d8cd85e8
20221003,221700,3f08be85830eb64ddd759fd7ec1383ab,150261d5e8bef1c0d1258bfc698ee4fa
20221003,221500,3f08be85830eb64ddd759fd7ec1383ab,150261d5e8bef1c0d1258bfc698ee4fa
20221003,221200,3f08be85830eb64ddd759fd7ec1383ab,150261d5e8bef1c0d1258bfc698ee4fa
20221003,221000,3f08be85830eb64ddd759fd7ec1383ab,150261d5e8bef1c0d1258bfc698ee4fa
20221003,220700,3f08be85830eb64ddd759fd7ec1383ab,150261d5e8bef1c0d1258bfc698ee4fa
20221003,220500,9bd29580c4d3e721b81376b883e0446f,2bbbfc164420bd2643f092158899ddef
20221003,220200,5fb05a5f3051d06cd7013333c82797c5,5d37177f3fc58ad4cdaea3dbd249cdb0
20221003,215800,9a3aee35568e2024232e6452aa451c63,2bbbfc164420bd2643f092158899ddef
20221003,215500,7587b1569c53386700eb4b2a07bbed99,bcf96a80956ee901a787d7c10c8380a1
20221003,215300,cdaddb0cdb569dc174c1e1e1304d1f70,af4350be32150434e0aace5c3620def4
20221003,214900,1aa4559d3ff349612bec91bafe3345ec,9ed941424de6039769a870266f81ea59
20221003,214600,4e860ab912cce9008197f7407d3ecf5c,2bbbfc164420bd2643f092158899ddef
20221003,214400,763f961567ab4481851b0114b107d345,b05c91730fbba5650d41d2f18f357f31
20221003,214000,1f6eb3c6c3ab6b6e56575bcafdb3d4a5,37c2fcb0b2e2389cd056c2e7f92ca1fc
20221003,213700,d476f02f0286dd4b98148ce17b1d9d77,8167290bd740f3e581d8e0247c8efdbe
20221003,213400,013d36be364a17745d594e35e2f75c9b,2d102562b6be0d5e31696a4754155a71
20221003,213100,abae6ca085d8d0c7e716eb8d86152d4e,2bbbfc164420bd2643f092158899ddef
20221003,212800,9d6b951a2c1b59ea16771b479f344964,e07c5d50a780b73be97abfc044623912
20221003,212500,8ce665f98eefd063f49fa6eb1f6b1f78,16fbae61ac4d7d48e64af8c6578293bc
20221003,212100,2e787b9032f2c33bce508e4af521a561,aab2f6c6c2ef4679444dcbf14dd28742
20221003,211800,edd6f40c48ca4b238a29370eefa28c46,1253ee69fccc013b8ba8204ee8cf457f
20221003,211500,aab47c2383951e462fc5d6b0c46c6da8,a5802ced956204f461367c94fa38c1ec
20221003,200600,d41b17a5e889e8b45552cb1ebee0db11,38c50b731f70abc42c8baa3e7399b413
20221003,200300,dfb2fef9c73ed66dc26817b8e62b73ae,f66a86c3deae0412f75dc771a42ccde5
20221003,195000,47d25ccd1a35ea2724d74be8535cdf4d,8ababca1bd23fcc92ad6617a096ad4a0
20221003,194600,d0799b89e2160512bcec1b118570b162,8df54263cd6e83459c2b82a584b734d5
20221003,191200,95fbbb044a1bbdbda0a8e3b82fc3eb10,92333ef94ca48df42ba9e244c1964327
20221003,190900,3d4ea64987f485a2edb5c5347c44b986,62a259c52a81019bc1291d6c2f072797
20221003,190400,d476f02f0286dd4b98148ce17b1d9d77,8167290bd740f3e581d8e0247c8efdbe
20221003,190000,4092508606418ba34c73d8a30c677195,f3d49c662b77a09c6ec54c0192be5612
20221003,185600,b28274b13c769ffbe372ae1710129890,dac335c2011ed8480d2f08a61bad2f8c
20221003,185100,f777b959b47423109f3d385abe772775,9aa740c48f4ad6f871dfd4a5677b4105
20221003,184600,6c0e2e0d9dc5a0ffd06807d0eb3a951d,37196f8afe61d6f42308350418bc6623
20221003,184200,f3c0e7522eb323ca73ea24464e15c9d2,d4e4283ed05542e96a921b1b11053af2
20221003,183900,561a2a3acf466c70d730b3b86ba9a9ef,e26d6fa99740a8ea5808caa1f7adae99
20221003,183500,5cfd7d09a990c2607a6eeb805d290a1a,0090d3889ec127ab0bab0c815d24a5ea
20221003,183200,393806186bf3d26b0d93619e082f85c8,e54ca469914bc262b958dc327fbe1253
20221003,182700,370afc75e674f55217c3e87a36317b91,0aaa2aed20048107c52a3eff2c0c458f
20221003,182100,dd882ddb04249bf56d1aaac7d7f23a56,d68b7186255569cd461f364324b17924
20221003,181900,7d480bbbdc431e794d253d6aac5c2963,40e3a9ce634334d988f91e601fc0e6ad
20221003,181400,73b8b4ca6015f9ec38d5d74d167d1b6c,d830942fec63cce7027f41a38370c90d
20221003,181100,43fa6025a001034ab2b5619a05bc6f5a,61c6135f04171369a91d9e492aa31b1d
20221003,180800,21d7f5664201fb14bda6d8c210a2c770,bca4dccfe865dcb43d2fd5b02867fa63
20221003,180300,84c7cf55b24fa3a3e5b1669ba4f2ebc9,d6c4fedfa07c9bf23868a3ec313efb51
20221003,180000,9b640a0dd84eb0c1673dceca951b5a30,531e10bd1d52c0272e7e0745ee159e44
20221003,175600,d1e6e8db0e109c26e8f045313fe24a7a,0090d3889ec127ab0bab0c815d24a5ea
20221003,175000,8f72f0285d910d730f68d9c8bfd22890,fdac5aac40ec17f503edf9d300ea2581
20221003,174700,cfb33c4ce7b2cc7d9885291eb4fa5b3f,6c7db3804a02049e39950d2db61a287a
20221003,174400,e9440251db81aa86f9c4dd983cb07128,8169ad5419df96ed7c523e459a9e54f1
20221003,174100,6bfd49603e59e4f7f6b19cb73b62de26,d155bad13e5abeb7e0e0413c0819228b
20221003,173900,3decccd9ce7d1993ec04f36ccdb6bdaa,38c50b731f70abc42c8baa3e7399b413
20221003,125300,763f961567ab4481851b0114b107d345,b05c91730fbba5650d41d2f18f357f31
20221002,200600,3f08be85830eb64ddd759fd7ec1383ab,150261d5e8bef1c0d1258bfc698ee4fa
20221002,200400,abae6ca085d8d0c7e716eb8d86152d4e,2bbbfc164420bd2643f092158899ddef
20221002,200100,9bd29580c4d3e721b81376b883e0446f,2bbbfc164420bd2643f092158899ddef
20221002,195900,1aa4559d3ff349612bec91bafe3345ec,9ed941424de6039769a870266f81ea59
20221002,195500,2e787b9032f2c33bce508e4af521a561,aab2f6c6c2ef4679444dcbf14dd28742
20221002,195200,013d36be364a17745d594e35e2f75c9b,2d102562b6be0d5e31696a4754155a71
20221002,194800,bd2d3adb97954a30ebf27483e32ab551,f3626d4d9a2aa9d1d19786666943aa6a
20221002,194500,763f961567ab4481851b0114b107d345,b05c91730fbba5650d41d2f18f357f31
20221002,194200,e77d95dbf264a8c89476661a37aec24c,2bbbfc164420bd2643f092158899ddef
20221002,193900,e3c69334783d2774d90b2fde8bd291c6,2cf42bf56096bc9b69700ff8c8673108
20221002,142100,0ee1e86629a92ecf22dd6d53331b0c80,18bc963752cd1de09a71348766ffed12
20221002,141800,9acfb01facc7ae7966c6dd6657589771,1409fd0a4dadff8187055ed832523cd2
20221002,141500,65663c823435fe13d0b1c260453acfdc,e3cbeeccaa40cb2dacb72257a295f4c1
20221002,141100,136f732f94d1b2fd5766afabb9ce05ab,328dc387fb8328ea7983b2e45fef0fbe
20221002,140700,f50828b07829629997e413e74dafc916,da63b38915d622af9f56509c7cdbc861
20221002,140500,1df3be1cb7aa11bf3821a9905d0f7c5d,5909241f525ec8eaab77303877d2c2ce
20221002,140200,4a2e64b847237c93d88004fe85e62874,789604799590b02ba620810d53a53df2
20221002,140000,595dc14f64667152e080927bab555477,6c92ef33cb2e34237d16fdf3d1a907ee
20221002,135700,8ce665f98eefd063f49fa6eb1f6b1f78,16fbae61ac4d7d48e64af8c6578293bc
20221002,135400,cdaddb0cdb569dc174c1e1e1304d1f70,af4350be32150434e0aace5c3620def4
20221002,122600,75e74168a49798ba58081c1153679837,ec099555575baa009fcb4c8fd13a2cf5
20221002,112200,d3bc4f382f5ababf5a9a1e6e92fa4f7a,10f8c51f0f567c026c17eb45248dc682
20221002,111900,84bbc908d2d6fb159224311294d34bea,3f5debc639853e8bcf4f665a430b3a86
20221002,104500,f095da254dc85e9ff393b9c4c854061c,d63c51efb34a513a5cb6e645dee37e22
20221002,102600,6f3341c40a53a0c86ebb413c47e133b0,86d94959ad70a97055ca754c98dbc5d7
20221002,102400,4c8b32762c5943e84a32a39100e59c0d,1eba9614763773df08dd49049663c3e3
20221002,101900,c3567934633d67690d0deb149508c15e,ee54e90a33823e5f1b7847165b18fe57
20221001,200200,aab47c2383951e462fc5d6b0c46c6da8,a5802ced956204f461367c94fa38c1ec
20221001,195900,fcb365a0fe57ed5251dc9abf008b1d03,0584055986f0d3282f41abc3210fbe4d
20221001,195500,cbafd0708bc5727f718459bd60cc1889,10f70b2c263d080b4386e9d9d8cd85e8
20221001,195200,5fb05a5f3051d06cd7013333c82797c5,5d37177f3fc58ad4cdaea3dbd249cdb0
20221001,194900,fcb67552070b82dcc6263d8479e08ed3,1d19f88a0aa69bb9b0c395b2dc1d6f9c
20221001,194600,1f6eb3c6c3ab6b6e56575bcafdb3d4a5,37c2fcb0b2e2389cd056c2e7f92ca1fc
20221001,194200,87989bde9e33362f74d4985f37f93550,9ed941424de6039769a870266f81ea59
20221001,194000,bc23dcb45559a621c869d6eaf8248c4f,18bc963752cd1de09a71348766ffed12
20221001,184500,ed3a21aabd0c141b393080983715f179,2bbbfc164420bd2643f092158899ddef
20221001,184200,bd2d3adb97954a30ebf27483e32ab551,f3626d4d9a2aa9d1d19786666943aa6a
20221001,183800,87989bde9e33362f74d4985f37f93550,9ed941424de6039769a870266f81ea59
20221001,183600,bc23dcb45559a621c869d6eaf8248c4f,18bc963752cd1de09a71348766ffed12
20221001,183200,5effc00a4e9f32892901d276bc4153f3,c6a857fa6747e6741ce8f486a8636ab8
20221001,182900,55ecd4f2ec2ebfe8d5b0163e4ac2a967,a0c6a105445ab41fc8117703ded1113c
20221001,182600,020734a0698ebe1c239e402678b63b33,673dc41553f303219cb70356e3371ed3
20221001,182400,013d36be364a17745d594e35e2f75c9b,2d102562b6be0d5e31696a4754155a71
20221001,182000,cbafd0708bc5727f718459bd60cc1889,10f70b2c263d080b4386e9d9d8cd85e8
20221001,180000,edd6f40c48ca4b238a29370eefa28c46,1253ee69fccc013b8ba8204ee8cf457f
20221001,175700,9bd29580c4d3e721b81376b883e0446f,2bbbfc164420bd2643f092158899ddef
20221001,175400,fcb67552070b82dcc6263d8479e08ed3,1d19f88a0aa69bb9b0c395b2dc1d6f9c
20221001,175100,9a3aee35568e2024232e6452aa451c63,2bbbfc164420bd2643f092158899ddef
20221001,174800,e1ba56ac608098539dc19442f9991af0,5aa19af88cffcb1c5b65f3c542f68ed9
20221001,174500,abae6ca085d8d0c7e716eb8d86152d4e,2bbbfc164420bd2643f092158899ddef
20221001,163700,5cf169e695a1e4f67a4b50b838b90ae2,87f89cb210f66f08be297827bb60e44b
20221001,163400,92ab82766191ff64f84e5cc3b42d2165,c4cdc825178495d1f0c10f531cb55bc6
20221001,163000,ec0f4764c65e8f72ee3bc3e37413cdd5,9928904ad08cd9c0c0c62980c6d3f1cc
20221001,150600,05c873e579c55ea17c5d8ab0cec34d3d,e1a17989f6746724cc1574a71d31b697
20221001,150300,e40c772c01031d6c5fe5a85771af4fe4,897356954c2cd3d41b221e3f24f99bba
20221001,150100,3f08be85830eb64ddd759fd7ec1383ab,150261d5e8bef1c0d1258bfc698ee4fa
20220930,214900,edd6f40c48ca4b238a29370eefa28c46,1253ee69fccc013b8ba8204ee8cf457f
20220930,214600,3f08be85830eb64ddd759fd7ec1383ab,150261d5e8bef1c0d1258bfc698ee4fa
20220930,214400,abae6ca085d8d0c7e716eb8d86152d4e,2bbbfc164420bd2643f092158899ddef
20220930,214000,1f6eb3c6c3ab6b6e56575bcafdb3d4a5,37c2fcb0b2e2389cd056c2e7f92ca1fc
20220930,213700,ed3a21aabd0c141b393080983715f179,2bbbfc164420bd2643f092158899ddef
20220930,213400,e624e485ae749b5853585e5f40e5dc5d,d3d150bc7736ab1c67b9c44e0ff8e21d
20220930,213100,e77d95dbf264a8c89476661a37aec24c,2bbbfc164420bd2643f092158899ddef
20220930,212800,87989bde9e33362f74d4985f37f93550,9ed941424de6039769a870266f81ea59
20220930,212500,2796762b8d9a1147ad3f116ec3ef4904,2ccfe252b25ba508eec7ffb7a3617fcb
20220930,201300,9a3aee35568e2024232e6452aa451c63,2bbbfc164420bd2643f092158899ddef
20220930,201000,5fb05a5f3051d06cd7013333c82797c5,5d37177f3fc58ad4cdaea3dbd249cdb0
20220930,200600,e3c69334783d2774d90b2fde8bd291c6,2cf42bf56096bc9b69700ff8c8673108
20220930,200200,5effc00a4e9f32892901d276bc4153f3,c6a857fa6747e6741ce8f486a8636ab8
20220930,195900,cbafd0708bc5727f718459bd60cc1889,10f70b2c263d080b4386e9d9d8cd85e8
20220930,195300,586c7b018da81374c71a4bcdd7e7bc6d,ddbe13854f4de7daac81be3cd9776ade
20220930,191300,fcb365a0fe57ed5251dc9abf008b1d03,0584055986f0d3282f41abc3210fbe4d
20220930,190900,55ecd4f2ec2ebfe8d5b0163e4ac2a967,a0c6a105445ab41fc8117703ded1113c
20220930,190600,9d6b951a2c1b59ea16771b479f344964,e07c5d50a780b73be97abfc044623912
20220929,170000,bc23dcb45559a621c869d6eaf8248c4f,18bc963752cd1de09a71348766ffed12
20220929,165700,6a42730ee259c655f12061bcb437829d,ef485c0a145a2e5097e10dea55a49a35
20220929,163800,1f6eb3c6c3ab6b6e56575bcafdb3d4a5,37c2fcb0b2e2389cd056c2e7f92ca1fc
20220929,84200,5e27f63a72c292a6029907664dd444c5,4c9114e117b71fa01b165965fe859143
20220929,83900,bc23dcb45559a621c869d6eaf8248c4f,18bc963752cd1de09a71348766ffed12
20220929,83500,759eeb2ee744697f8c8073aace6b7fa6,9b38c8dbdc7b01384a39b9720ce5c076
20220929,83100,5effc00a4e9f32892901d276bc4153f3,c6a857fa6747e6741ce8f486a8636ab8
20220929,82500,fcb67552070b82dcc6263d8479e08ed3,1d19f88a0aa69bb9b0c395b2dc1d6f9c
20220929,82300,9d6b951a2c1b59ea16771b479f344964,e07c5d50a780b73be97abfc044623912
20220929,82000,e624e485ae749b5853585e5f40e5dc5d,d3d150bc7736ab1c67b9c44e0ff8e21d
20220929,81800,2796762b8d9a1147ad3f116ec3ef4904,2ccfe252b25ba508eec7ffb7a3617fcb
20220929,81500,ed3a21aabd0c141b393080983715f179,2bbbfc164420bd2643f092158899ddef
20220929,81300,3f08be85830eb64ddd759fd7ec1383ab,150261d5e8bef1c0d1258bfc698ee4fa
20220929,80600,3f08be85830eb64ddd759fd7ec1383ab,150261d5e8bef1c0d1258bfc698ee4fa
20220929,80300,55ecd4f2ec2ebfe8d5b0163e4ac2a967,a0c6a105445ab41fc8117703ded1113c
20220929,80000,7587b1569c53386700eb4b2a07bbed99,bcf96a80956ee901a787d7c10c8380a1
20220929,75600,5be4f9e0e29760c518d5006592f60ebc,8146d3b7899a8246666526cdb0abc7c9
20220929,75400,100a8fa09d15408286ce25b74555a382,a2164127dd98d1a91166d3ca2708bd50
20220929,75000,2e787b9032f2c33bce508e4af521a561,aab2f6c6c2ef4679444dcbf14dd28742
20220929,74700,87989bde9e33362f74d4985f37f93550,9ed941424de6039769a870266f81ea59
20220929,74300,759eeb2ee744697f8c8073aace6b7fa6,9b38c8dbdc7b01384a39b9720ce5c076
20220929,73800,586c7b018da81374c71a4bcdd7e7bc6d,ddbe13854f4de7daac81be3cd9776ade
20220929,73500,2796762b8d9a1147ad3f116ec3ef4904,2ccfe252b25ba508eec7ffb7a3617fcb
20220929,73300,6a42730ee259c655f12061bcb437829d,ef485c0a145a2e5097e10dea55a49a35
20220929,72900,6a42730ee259c655f12061bcb437829d,ef485c0a145a2e5097e10dea55a49a35
20220929,72600,020734a0698ebe1c239e402678b63b33,673dc41553f303219cb70356e3371ed3
20220929,72100,cbafd0708bc5727f718459bd60cc1889,10f70b2c263d080b4386e9d9d8cd85e8
20220927,225900,2e787b9032f2c33bce508e4af521a561,aab2f6c6c2ef4679444dcbf14dd28742
20220927,225500,11feefe803183ba1ef2883b1ed23463c,09f25aefdfaaf68840a58494737ec371
20220927,225200,e77d95dbf264a8c89476661a37aec24c,2bbbfc164420bd2643f092158899ddef
20220927,90000,fcb67552070b82dcc6263d8479e08ed3,1d19f88a0aa69bb9b0c395b2dc1d6f9c
20220927,85600,6e72c81cb7cf438b579ea6324850d3b6,e410357735f0bc81244f2b353440c093
20220927,85400,013d36be364a17745d594e35e2f75c9b,2d102562b6be0d5e31696a4754155a71
20220927,85100,bc23dcb45559a621c869d6eaf8248c4f,18bc963752cd1de09a71348766ffed12
20220927,84800,4e860ab912cce9008197f7407d3ecf5c,2bbbfc164420bd2643f092158899ddef
20220927,81800,0298d85c082925930dc5751112fafd46,2bbbfc164420bd2643f092158899ddef
20220927,81400,2e787b9032f2c33bce508e4af521a561,aab2f6c6c2ef4679444dcbf14dd28742
20220927,81000,5effc00a4e9f32892901d276bc4153f3,c6a857fa6747e6741ce8f486a8636ab8
20220927,80700,5be4f9e0e29760c518d5006592f60ebc,8146d3b7899a8246666526cdb0abc7c9
20220927,75900,759eeb2ee744697f8c8073aace6b7fa6,9b38c8dbdc7b01384a39b9720ce5c076
20220927,75500,e1ba56ac608098539dc19442f9991af0,5aa19af88cffcb1c5b65f3c542f68ed9
20220927,75100,5effc00a4e9f32892901d276bc4153f3,c6a857fa6747e6741ce8f486a8636ab8
20220927,74800,9d6b951a2c1b59ea16771b479f344964,e07c5d50a780b73be97abfc044623912
20220927,74500,5fb05a5f3051d06cd7013333c82797c5,5d37177f3fc58ad4cdaea3dbd249cdb0
20220927,74200,bc23dcb45559a621c869d6eaf8248c4f,18bc963752cd1de09a71348766ffed12
20220927,73800,11feefe803183ba1ef2883b1ed23463c,09f25aefdfaaf68840a58494737ec371
20220927,73500,e3c69334783d2774d90b2fde8bd291c6,2cf42bf56096bc9b69700ff8c8673108
20220927,73200,fcb365a0fe57ed5251dc9abf008b1d03,0584055986f0d3282f41abc3210fbe4d
20220927,72900,2796762b8d9a1147ad3f116ec3ef4904,2ccfe252b25ba508eec7ffb7a3617fcb
20220927,72600,5be4f9e0e29760c518d5006592f60ebc,8146d3b7899a8246666526cdb0abc7c9
20220927,72200,4e860ab912cce9008197f7407d3ecf5c,2bbbfc164420bd2643f092158899ddef
20220927,71900,bcc8fa61fb5f85130b132c7588bdbff5,64084c2482ecc747fd7831d9f45a07cc
20220927,71600,87989bde9e33362f74d4985f37f93550,9ed941424de6039769a870266f81ea59
20220927,71300,55ecd4f2ec2ebfe8d5b0163e4ac2a967,a0c6a105445ab41fc8117703ded1113c
20220927,71000,fcb67552070b82dcc6263d8479e08ed3,1d19f88a0aa69bb9b0c395b2dc1d6f9c
20220927,70700,e624e485ae749b5853585e5f40e5dc5d,d3d150bc7736ab1c67b9c44e0ff8e21d
20220927,70400,6e72c81cb7cf438b579ea6324850d3b6,e410357735f0bc81244f2b353440c093
20220927,65700,11feefe803183ba1ef2883b1ed23463c,09f25aefdfaaf68840a58494737ec371
